lotsizesquarefeet,calculatedfinishedsquarefeet,bedroomcnt,bathroomcnt,regionidzip,garagecarcnt,poolcnt,AgeofHouse,buildingclasstypeid
-0.003917443453355742,-0.003917443453355742,6.0,6.0,4,0.0,0.0,62.0,0.0
-0.01187903883256073,-0.01187903883256073,3.0,4.0,4,0.0,1.0,60.0,0.0
-0.0014396951346337288,-0.0014396951346337288,4.0,2.5,10,2.0,0.0,97.0,0.0
-0.0008133249498545243,-0.0008133249498545243,3.0,3.5,10,2.0,0.0,18.0,0.0
-0.0011590239144311388,-0.0011590239144311388,4.0,4.0,9,2.0,1.0,49.0,0.0
-0.0018265145846233291,-0.0018265145846233291,4.0,4.0,6,2.0,0.0,49.0,0.0
-0.007415553584534872,-0.007415553584534872,5.0,6.5,8,5.0,1.0,22.0,0.0
-0.004619360576451828,-0.004619360576451828,4.0,5.5,8,2.0,1.0,17.0,0.0
-0.0020780189488934526,-0.0020780189488934526,2.0,3.5,8,2.0,0.0,20.0,0.0
-0.0019728270094648837,-0.0019728270094648837,3.0,3.5,8,1.0,0.0,22.0,0.0
-0.011206766710576332,-0.011206766710576332,3.0,5.0,1,0.0,1.0,44.0,0.0
-0.007662276497012788,-0.007662276497012788,4.0,5.0,1,0.0,1.0,80.0,0.0
-0.013215454608482774,-0.013215454608482774,4.0,5.0,1,0.0,1.0,75.0,0.0
-0.0335375810157238,-0.0335375810157238,4.0,13.0,1,0.0,1.0,22.0,0.0
-0.01163566293633736,-0.01163566293633736,5.0,7.0,1,0.0,1.0,11.0,0.0
-0.01646779811754243,-0.01646779811754243,7.0,9.0,2,0.0,1.0,88.0,0.0
-0.0030606072921921285,-0.0030606072921921285,3.0,3.5,7,2.0,0.0,23.0,0.0
-0.0035483153749973104,-0.0035483153749973104,4.0,6.5,9,5.0,1.0,8.0,0.0
-0.005843412235256991,-0.005843412235256991,5.0,6.5,6,3.0,0.0,40.0,0.0
-0.005939041271101144,-0.005939041271101144,5.0,5.0,7,3.0,1.0,17.0,0.0
-0.0002491136383740195,-0.0002491136383740195,3.0,3.5,10,2.0,0.0,19.0,0.0
-0.0042071994319635275,-0.0042071994319635275,4.0,6.0,15,0.0,1.0,9.0,0.0
-0.008057224415049141,-0.008057224415049141,1.0,4.0,4,0.0,0.0,64.0,0.0
-0.022948577876700703,-0.022948577876700703,7.0,8.0,0,0.0,1.0,3.0,0.0
-0.006238360153293344,-0.006238360153293344,4.0,5.0,27,0.0,0.0,17.0,0.0
-0.03977641931419637,-0.03977641931419637,4.0,6.0,13,0.0,1.0,28.0,0.0
-0.006760016543823201,-0.006760016543823201,5.0,7.0,1,0.0,1.0,12.0,0.0
-0.013284785659469785,-0.013284785659469785,4.0,6.0,1,0.0,1.0,30.0,0.0
-0.01812791817979693,-0.01812791817979693,7.0,12.0,13,0.0,1.0,10.0,0.0
-0.00840531410552186,-0.00840531410552186,5.0,6.0,1,0.0,1.0,69.0,0.0
-0.06161474408474645,-0.06161474408474645,5.0,5.0,3,0.0,1.0,94.0,0.0
-0.013858081729355484,-0.013858081729355484,6.0,8.0,3,0.0,1.0,55.0,0.0
-0.042807859750456034,-0.042807859750456034,6.0,6.0,3,0.0,0.0,77.0,0.0
-0.002216202905688254,-0.002216202905688254,3.0,4.0,4,0.0,0.0,46.0,0.0
-0.01377966591996328,-0.01377966591996328,4.0,3.0,14,0.0,1.0,88.0,0.0
-0.004303784758166122,-0.004303784758166122,4.0,5.0,15,0.0,1.0,55.0,0.0
-0.0010404439099843885,-0.0010404439099843885,5.0,5.0,37,0.0,0.0,50.0,0.0
-0.055655142570938815,-0.055655142570938815,4.0,6.0,26,0.0,1.0,63.0,0.0
-0.001755270952919435,-0.001755270952919435,5.0,3.0,8,2.0,0.0,64.0,0.0
-0.0024127205743479894,-0.0024127205743479894,5.0,6.0,8,4.0,0.0,9.0,0.0
-0.0015042447338285323,-0.0015042447338285323,3.0,3.5,9,2.0,0.0,18.0,0.0
-0.008784005087464707,-0.008784005087464707,2.0,4.5,8,2.0,1.0,12.0,0.0
-0.0016386035291895678,-0.0016386035291895678,5.0,4.5,7,2.0,0.0,16.0,0.0
-0.015036709596134675,-0.015036709596134675,1.0,7.0,13,0.0,0.0,4.0,0.0
-0.03431887023857054,-0.03431887023857054,9.0,13.0,2,0.0,1.0,86.0,0.0
-0.04745877790873643,-0.04745877790873643,5.0,10.0,1,0.0,1.0,14.0,0.0
-0.04142841090840412,-0.04142841090840412,4.0,6.0,1,0.0,0.0,24.0,0.0
-0.014619766999854166,-0.014619766999854166,4.0,5.0,1,0.0,1.0,52.0,0.0
-0.008507637173875104,-0.008507637173875104,4.0,6.0,1,0.0,1.0,54.0,0.0
-0.00803809860788031,-0.00803809860788031,5.0,6.0,18,0.0,1.0,38.0,0.0
-0.007493013103568637,-0.007493013103568637,5.0,7.0,3,0.0,1.0,10.0,0.0
-0.005736307715111539,-0.005736307715111539,6.0,7.0,3,0.0,1.0,13.0,0.0
-0.032025207813848516,-0.032025207813848516,4.0,7.0,3,0.0,1.0,17.0,0.0
-0.008214534179012774,-0.008214534179012774,6.0,8.0,4,0.0,1.0,19.0,0.0
-0.045405144363983234,-0.045405144363983234,3.0,3.0,4,0.0,0.0,64.0,0.0
-0.0005120934869454412,-0.0005120934869454412,5.0,3.0,19,2.0,0.0,32.0,0.0
-0.0046002347692829975,-0.0046002347692829975,4.0,5.0,7,2.0,1.0,5.0,0.0
-0.0010810862502181537,-0.0010810862502181537,3.0,4.0,8,3.0,0.0,21.0,0.0
-0.002056502415828518,-0.002056502415828518,5.0,3.5,35,2.0,1.0,12.0,0.0
-0.011075276786290621,-0.011075276786290621,6.0,8.0,11,10.0,1.0,18.0,0.0
-0.0144409407028256,-0.0144409407028256,9.0,14.5,11,20.0,1.0,8.0,0.0
-0.006408101691916717,-0.006408101691916717,7.0,7.0,1,0.0,1.0,89.0,0.0
-0.0014110064238804828,-0.0014110064238804828,3.0,2.0,21,0.0,0.0,79.0,0.0
-0.012663196926482788,-0.012663196926482788,3.0,6.0,1,0.0,0.0,62.0,0.0
-0.026642727531360346,-0.026642727531360346,9.0,6.0,2,0.0,1.0,79.0,0.0
-0.03207015346069527,-0.03207015346069527,8.0,13.0,2,0.0,1.0,15.0,0.0
-0.011322955989126979,-0.011322955989126979,2.0,8.0,1,0.0,1.0,49.0,0.0
-0.008681203873932243,-0.008681203873932243,6.0,9.0,18,0.0,1.0,14.0,0.0
-0.008310641360036147,-0.008310641360036147,4.0,4.0,18,0.0,1.0,76.0,0.0
-0.015635347360519074,-0.015635347360519074,7.0,7.0,3,0.0,1.0,21.0,0.0
-0.0033561010129505623,-0.0033561010129505623,4.0,6.0,4,0.0,0.0,39.0,0.0
-0.004570111622992089,-0.004570111622992089,1.0,1.0,4,0.0,0.0,90.0,0.0
-0.009990365374638701,-0.009990365374638701,2.0,3.0,4,0.0,1.0,25.0,0.0
-0.013496125828685365,-0.013496125828685365,3.0,6.0,4,0.0,1.0,90.0,0.0
-0.02497400085587987,-0.02497400085587987,4.0,3.0,4,0.0,0.0,53.0,0.0
-0.003338409641319394,-0.003338409641319394,3.0,4.0,15,0.0,0.0,53.0,0.0
-0.020061537284565712,-0.020061537284565712,4.0,6.0,15,0.0,1.0,27.0,0.0
-0.005335143909745316,-0.005335143909745316,5.0,5.5,6,3.0,0.0,6.0,0.0
-0.003260471977106409,-0.003260471977106409,4.0,4.5,7,2.0,0.0,12.0,0.0
-0.0047149896122959814,-0.0047149896122959814,3.0,3.5,7,2.0,0.0,9.0,0.0
-0.0021377870962960483,-0.0021377870962960483,4.0,4.5,8,2.0,0.0,5.0,0.0
-0.008575055644145232,-0.008575055644145232,5.0,6.0,8,2.0,0.0,8.0,0.0
-0.008195886517023163,-0.008195886517023163,4.0,4.5,22,2.0,1.0,25.0,0.0
-0.005785078523392058,-0.005785078523392058,4.0,6.0,11,3.0,1.0,9.0,0.0
-0.018766241994056656,-0.018766241994056656,4.0,4.0,1,0.0,1.0,68.0,0.0
-0.013311561789506147,-0.013311561789506147,7.0,11.0,1,0.0,1.0,29.0,0.0
-0.008178673290571216,-0.008178673290571216,5.0,6.0,1,0.0,1.0,92.0,0.0
-0.014976463303552857,-0.014976463303552857,5.0,8.0,1,0.0,1.0,7.0,0.0
-0.009258325105251708,-0.009258325105251708,6.0,6.0,1,0.0,1.0,91.0,0.0
-0.19131688354535087,-0.19131688354535087,5.0,5.0,18,0.0,0.0,34.0,0.0
-0.014431855944420405,-0.014431855944420405,6.0,7.0,18,0.0,1.0,80.0,0.0
-0.020219325193708566,-0.020219325193708566,5.0,6.0,2,0.0,1.0,63.0,0.0
-0.004318129113542745,-0.004318129113542745,4.0,6.0,15,0.0,1.0,64.0,0.0
-0.0067208086391270985,-0.0067208086391270985,5.0,5.0,18,0.0,1.0,12.0,0.0
-0.009612630683054296,-0.009612630683054296,4.0,6.0,27,0.0,0.0,93.0,0.0
-0.00829916587573485,-0.00829916587573485,7.0,8.0,3,0.0,1.0,12.0,0.0
-0.013973314717547689,-0.013973314717547689,4.0,6.0,18,0.0,1.0,9.0,0.0
-0.05408395751201937,-0.05408395751201937,4.0,3.0,4,0.0,1.0,62.0,0.0
-0.010753963225854266,-0.010753963225854266,8.0,8.0,18,0.0,1.0,80.0,0.0
-0.01934862282234755,-0.01934862282234755,5.0,5.0,25,0.0,1.0,45.0,0.0
-0.013148992428571087,-0.013148992428571087,5.0,7.0,15,0.0,1.0,38.0,0.0
-0.0028798684144466786,-0.0028798684144466786,6.0,5.0,9,2.0,0.0,60.0,0.0
-0.004444837586036248,-0.004444837586036248,5.0,6.0,8,2.0,1.0,26.0,0.0
-0.010720493063308812,-0.010720493063308812,6.0,10.5,11,7.0,1.0,13.0,0.0
-0.0007693355933662138,-0.0007693355933662138,4.0,4.5,8,3.0,0.0,15.0,0.0
-0.009593983021064685,-0.009593983021064685,4.0,7.5,11,4.0,1.0,7.0,0.0
-0.1317113055036901,-0.1317113055036901,7.0,9.0,12,4.0,1.0,11.0,0.0
-0.004407542262057028,-0.004407542262057028,5.0,5.0,21,0.0,1.0,26.0,0.0
-0.0005431729235947911,-0.0005431729235947911,5.0,4.0,21,0.0,0.0,4.0,0.0
-0.0003208354152571345,-0.0003208354152571345,4.0,7.0,24,0.0,0.0,7.0,0.0
-0.006608922667189439,-0.006608922667189439,4.0,4.0,13,0.0,1.0,90.0,0.0
-0.01369312164252432,-0.01369312164252432,1.0,4.0,2,0.0,1.0,56.0,0.0
-0.015315468235620381,-0.015315468235620381,6.0,13.0,2,0.0,1.0,16.0,0.0
-0.009496441404503649,-0.009496441404503649,6.0,6.0,18,0.0,1.0,4.0,0.0
-0.0022334161321402018,-0.0022334161321402018,5.0,6.0,3,0.0,0.0,62.0,0.0
-0.0024772701735427927,-0.0024772701735427927,5.0,6.0,4,0.0,0.0,87.0,0.0
-0.012117633276991894,-0.012117633276991894,4.0,6.0,56,0.0,1.0,97.0,0.0
-0.00549340996406739,-0.00549340996406739,3.0,5.0,6,4.0,1.0,21.0,0.0
-0.00211387983733501,-0.00211387983733501,3.0,3.5,8,2.0,0.0,8.0,0.0
-0.004846479536581692,-0.004846479536581692,5.0,5.5,11,9.0,1.0,13.0,0.0
-0.0020823222555064395,-0.0020823222555064395,4.0,6.0,27,0.0,0.0,88.0,0.0
-0.01734089121479955,-0.01734089121479955,3.0,4.0,13,0.0,0.0,16.0,0.0
-0.005951473045760884,-0.005951473045760884,3.0,4.5,8,2.0,0.0,6.0,0.0
-0.009217204619838722,-0.009217204619838722,7.0,6.0,47,0.0,1.0,87.0,0.0
-0.01092466105483608,-0.01092466105483608,5.0,8.0,1,0.0,0.0,14.0,0.0
-0.009844052949797146,-0.009844052949797146,5.0,8.0,1,0.0,1.0,20.0,0.0
-0.019618774848607284,-0.019618774848607284,5.0,5.0,2,0.0,1.0,31.0,0.0
-0.009612630683054296,-0.009612630683054296,6.0,10.0,18,0.0,1.0,7.0,0.0
-0.010227047238352981,-0.010227047238352981,1.0,2.0,4,0.0,0.0,15.0,0.0
-0.0031696243930544633,-0.0031696243930544633,2.0,4.0,4,0.0,0.0,52.0,0.0
-0.003003708015864857,-0.003003708015864857,4.0,4.0,4,0.0,0.0,63.0,0.0
-0.00726445970790111,-0.00726445970790111,2.0,1.0,4,0.0,0.0,67.0,0.0
-0.011022202671397117,-0.011022202671397117,4.0,3.0,4,0.0,1.0,53.0,0.0
-0.004406107826519366,-0.004406107826519366,3.0,3.0,4,0.0,0.0,23.0,0.0
-0.015442176708113885,-0.015442176708113885,6.0,8.0,29,0.0,1.0,105.0,0.0
-0.008354152571345237,-0.008354152571345237,4.0,5.0,15,0.0,1.0,81.0,0.0
-0.10982612250557637,-0.10982612250557637,6.0,5.0,26,0.0,1.0,63.0,0.0
-0.0013966620685038598,-0.0013966620685038598,5.0,5.5,10,3.0,0.0,14.0,0.0
-0.0031610177798284895,-0.0031610177798284895,6.0,7.5,8,2.0,0.0,31.0,0.0
-0.01306340444149057,-0.01306340444149057,6.0,8.5,11,7.0,1.0,22.0,0.0
-0.0048512609883739,-0.0048512609883739,5.0,6.0,11,4.0,1.0,17.0,0.0
-0.008346980393656927,-0.008346980393656927,6.0,6.5,22,3.0,1.0,9.0,0.0
-0.0009151698730285476,-0.0009151698730285476,5.0,8.0,21,0.0,0.0,4.0,0.0
-0.0008381884991740042,-0.0008381884991740042,3.0,7.0,21,0.0,0.0,13.0,0.0
-0.010896450489262055,-0.010896450489262055,7.0,6.0,1,0.0,1.0,88.0,0.0
-0.007852100133163432,-0.007852100133163432,5.0,9.0,1,0.0,1.0,24.0,0.0
-0.008033317156088102,-0.008033317156088102,7.0,7.0,1,0.0,1.0,88.0,0.0
-0.007417944310430976,-0.007417944310430976,3.0,6.0,1,0.0,1.0,86.0,0.0
-0.024380144543287678,-0.024380144543287678,5.0,7.0,1,0.0,1.0,65.0,0.0
-0.020668781662176085,-0.020668781662176085,4.0,5.0,1,0.0,1.0,21.0,0.0
-0.022662647059526683,-0.022662647059526683,4.0,4.0,1,0.0,1.0,68.0,0.0
-0.013664432931771074,-0.013664432931771074,7.0,9.0,18,0.0,1.0,6.0,0.0
-0.013523858249080168,-0.013523858249080168,6.0,10.0,18,0.0,1.0,8.0,0.0
-0.01566307978091388,-0.01566307978091388,7.0,10.0,3,0.0,1.0,75.0,0.0
-0.007373476808763445,-0.007373476808763445,4.0,6.0,3,0.0,1.0,58.0,0.0
-0.003900230226903795,-0.003900230226903795,2.0,4.0,4,0.0,1.0,27.0,0.0
-0.003034787452514207,-0.003034787452514207,3.0,5.0,4,0.0,0.0,38.0,0.0
-0.001172890124628541,-0.001172890124628541,2.0,5.0,10,0.0,0.0,45.0,0.0
-0.006675384847101126,-0.006675384847101126,6.0,6.0,7,4.0,0.0,7.0,0.0
-0.0036678516698025023,-0.0036678516698025023,4.0,2.5,8,1.0,0.0,94.0,0.0
-0.006433921531594638,-0.006433921531594638,3.0,6.0,8,3.0,0.0,9.0,0.0
-0.010720493063308812,-0.010720493063308812,5.0,7.0,11,11.0,1.0,19.0,0.0
-0.005635419082295957,-0.005635419082295957,5.0,6.5,11,2.0,0.0,19.0,0.0
-0.010162497639158177,-0.010162497639158177,4.0,4.5,11,4.0,1.0,10.0,0.0
-0.0008420136606077704,-0.0008420136606077704,4.0,7.0,21,0.0,0.0,15.0,0.0
-0.011796797861734758,-0.011796797861734758,6.0,6.0,1,0.0,1.0,90.0,0.0
-0.02777927862236811,-0.02777927862236811,4.0,7.0,1,0.0,1.0,78.0,0.0
-0.038714458871147044,-0.038714458871147044,7.0,8.0,2,0.0,1.0,89.0,0.0
-0.019926222198846235,-0.019926222198846235,5.0,7.0,2,0.0,1.0,88.0,0.0
-0.039355173411302874,-0.039355173411302874,6.0,8.0,1,0.0,1.0,30.0,0.0
-0.014742650310913904,-0.014742650310913904,4.0,7.0,1,0.0,1.0,55.0,0.0
-0.012404998529703573,-0.012404998529703573,5.0,7.0,3,0.0,1.0,10.0,0.0
-0.011085795980233478,-0.011085795980233478,3.0,3.0,27,0.0,1.0,94.0,0.0
-0.005264856568399863,-0.005264856568399863,2.0,2.0,4,0.0,1.0,65.0,0.0
-0.010490027086924402,-0.010490027086924402,3.0,2.0,4,0.0,1.0,44.0,0.0
-0.011234020985791916,-0.011234020985791916,3.0,4.0,15,0.0,1.0,69.0,0.0
-0.0019886058003791693,-0.0019886058003791693,4.0,5.5,10,2.0,0.0,20.0,0.0
-0.001783959663672681,-0.001783959663672681,5.0,5.5,7,2.0,0.0,7.0,0.0
-0.00303670003323109,-0.00303670003323109,4.0,6.0,7,2.0,0.0,19.0,0.0
-0.0007511660765558247,-0.0007511660765558247,3.0,3.5,9,2.0,0.0,13.0,0.0
-0.001818386116576576,-0.001818386116576576,4.0,5.5,9,2.0,0.0,26.0,0.0
-0.007949641749724469,-0.007949641749724469,7.0,7.0,11,9.0,1.0,16.0,0.0
-0.010553620395760764,-0.010553620395760764,6.0,8.0,11,11.0,1.0,5.0,0.0
-0.0024963959807116237,-0.0024963959807116237,3.0,4.0,8,2.0,0.0,4.0,0.0
-0.0017686590179376164,-0.0017686590179376164,4.0,3.0,8,2.0,0.0,52.0,0.0
-0.004359249598955731,-0.004359249598955731,3.0,3.0,8,0.0,0.0,46.0,0.0
-0.035617990690513364,-0.035617990690513364,8.0,16.0,2,0.0,1.0,12.0,0.0
-0.0009768506011480266,-0.0009768506011480266,6.0,6.0,24,0.0,0.0,6.0,0.0
-0.011082927109158154,-0.011082927109158154,8.0,12.0,2,0.0,1.0,8.0,0.0
-0.0005369570362649211,-0.0005369570362649211,5.0,5.0,21,0.0,0.0,14.0,0.0
-0.0077574273876777206,-0.0077574273876777206,7.0,7.0,18,0.0,1.0,91.0,0.0
-0.011125482030108802,-0.011125482030108802,6.0,6.0,1,0.0,1.0,88.0,0.0
-0.019321368547131967,-0.019321368547131967,4.0,8.0,1,0.0,1.0,65.0,0.0
-0.02836596275727199,-0.02836596275727199,3.0,5.0,2,0.0,1.0,84.0,0.0
-0.02458622511553183,-0.02458622511553183,6.0,9.0,27,0.0,1.0,27.0,0.0
-0.005754955377101149,-0.005754955377101149,6.0,9.0,3,0.0,1.0,9.0,0.0
-0.031324725126290094,-0.031324725126290094,5.0,5.0,4,0.0,1.0,15.0,0.0
-0.014136840368841191,-0.014136840368841191,5.0,6.0,56,0.0,1.0,63.0,0.0
-0.2579779718515933,-0.2579779718515933,4.0,5.0,30,0.0,1.0,76.0,0.0
-0.016458235213958013,-0.016458235213958013,7.0,10.0,9,4.0,1.0,14.0,0.0
-0.00240076694486747,-0.00240076694486747,4.0,3.0,8,2.0,0.0,82.0,0.0
-0.004602625495179102,-0.004602625495179102,4.0,4.5,7,4.0,1.0,10.0,0.0
-0.008317813537724459,-0.008317813537724459,4.0,6.0,18,0.0,1.0,10.0,0.0
-0.02604600234769283,-0.02604600234769283,4.0,4.0,1,0.0,1.0,94.0,0.0
-0.010212702882976358,-0.010212702882976358,3.0,2.0,1,0.0,1.0,94.0,0.0
-0.06182034651181138,-0.06182034651181138,6.0,8.0,1,0.0,1.0,30.0,0.0
-0.016471623278976194,-0.016471623278976194,5.0,6.0,2,0.0,1.0,89.0,0.0
-0.06624749272621647,-0.06624749272621647,5.0,9.0,2,0.0,1.0,31.0,0.0
-0.02006488430082026,-0.02006488430082026,5.0,7.0,1,0.0,1.0,17.0,0.0
-0.022600488186227983,-0.022600488186227983,7.0,6.0,18,0.0,0.0,96.0,0.0
-0.0045242096857868955,-0.0045242096857868955,5.0,9.0,3,0.0,1.0,11.0,0.0
-0.0012054039968155531,-0.0012054039968155531,5.0,4.5,10,2.0,0.0,12.0,0.0
-0.0007679011578285515,-0.0007679011578285515,3.0,2.0,10,0.0,0.0,70.0,0.0
-0.0011575894788934764,-0.0011575894788934764,3.0,3.5,19,3.0,0.0,15.0,0.0
-0.001640516109906451,-0.001640516109906451,6.0,5.5,9,4.0,0.0,48.0,0.0
-0.005345663103688173,-0.005345663103688173,4.0,4.5,8,2.0,0.0,19.0,0.0
-0.09067975509403921,-0.09067975509403921,5.0,7.5,57,6.0,1.0,13.0,0.0
-0.00990764625863351,-0.00990764625863351,3.0,4.0,27,0.0,1.0,103.0,0.0
-0.03454885806977573,-0.03454885806977573,6.0,7.0,2,0.0,1.0,80.0,0.0
-0.017031053138664494,-0.017031053138664494,7.0,10.0,2,0.0,1.0,28.0,0.0
-0.04533485702263779,-0.04533485702263779,8.0,17.0,1,0.0,1.0,23.0,0.0
-0.00793768812024395,-0.00793768812024395,5.0,7.0,3,0.0,1.0,9.0,0.0
-0.007986937073703688,-0.007986937073703688,4.0,7.0,3,0.0,1.0,26.0,0.0
-0.002259714116997344,-0.002259714116997344,4.0,3.0,4,0.0,0.0,29.0,0.0
-0.02402536082030587,-0.02402536082030587,5.0,6.0,4,0.0,0.0,71.0,0.0
-0.007854969004238757,-0.007854969004238757,4.0,5.0,4,0.0,0.0,39.0,0.0
-0.01203443601580748,-0.01203443601580748,3.0,3.0,4,0.0,1.0,36.0,0.0
-0.01060621636547505,-0.01060621636547505,3.0,3.0,4,0.0,0.0,57.0,0.0
-0.027457008771573314,-0.027457008771573314,4.0,5.0,18,0.0,1.0,25.0,0.0
-0.031061745277718673,-0.031061745277718673,5.0,5.0,32,0.0,1.0,93.0,0.0
-0.0010265776997869863,-0.0010265776997869863,5.0,7.0,10,2.0,0.0,16.0,0.0
-0.005352357136197264,-0.005352357136197264,3.0,4.5,6,5.0,1.0,27.0,0.0
-0.002747900344981747,-0.002747900344981747,3.0,3.5,8,0.0,0.0,37.0,0.0
-0.004338689356249238,-0.004338689356249238,2.0,2.5,8,2.0,1.0,48.0,0.0
-0.0014014435202960676,-0.0014014435202960676,4.0,4.5,8,3.0,0.0,19.0,0.0
-0.005499147706218039,-0.005499147706218039,4.0,6.5,22,4.0,1.0,18.0,0.0
-0.024311291637479887,-0.024311291637479887,8.0,9.0,2,0.0,1.0,28.0,0.0
-0.058269640410917964,-0.058269640410917964,5.0,7.0,4,0.0,1.0,12.0,0.0
-0.00626657071886737,-0.00626657071886737,4.0,7.0,4,0.0,1.0,9.0,0.0
-0.003905967969054444,-0.003905967969054444,5.0,7.0,21,0.0,1.0,9.0,0.0
-0.009326221720701057,-0.009326221720701057,5.0,5.0,1,0.0,1.0,80.0,0.0
-0.012965862824929533,-0.012965862824929533,5.0,7.0,1,0.0,0.0,68.0,0.0
-0.01884943925524107,-0.01884943925524107,5.0,6.0,18,0.0,1.0,9.0,0.0
-0.00964610084559975,-0.00964610084559975,2.0,3.0,1,0.0,1.0,57.0,0.0
-0.009397465352404951,-0.009397465352404951,5.0,9.0,4,0.0,1.0,12.0,0.0
-0.006368415642041393,-0.006368415642041393,4.0,3.0,4,0.0,0.0,62.0,0.0
-0.006133646359043996,-0.006133646359043996,5.0,5.0,4,0.0,1.0,69.0,0.0
-0.05228182833153631,-0.05228182833153631,6.0,6.0,4,0.0,1.0,6.0,0.0
-0.027947107580274598,-0.027947107580274598,5.0,5.0,14,0.0,1.0,89.0,0.0
-0.013930759796597041,-0.013930759796597041,6.0,9.0,47,0.0,1.0,84.0,0.0
-0.009999450133043895,-0.009999450133043895,7.0,4.0,15,0.0,0.0,89.0,0.0
-0.015023799676295713,-0.015023799676295713,5.0,5.0,7,2.0,1.0,65.0,0.0
-0.0030701701957765435,-0.0030701701957765435,3.0,3.5,8,1.0,0.0,11.0,0.0
-0.0072381617230439675,-0.0072381617230439675,6.0,6.5,6,9.0,1.0,11.0,0.0
-0.0193060679013969,-0.0193060679013969,5.0,7.0,3,0.0,1.0,17.0,0.0
-0.015387190012503497,-0.015387190012503497,6.0,7.0,25,0.0,1.0,3.0,0.0
-0.005495322544784273,-0.005495322544784273,5.0,3.0,1,0.0,1.0,87.0,0.0
-0.013501863570836013,-0.013501863570836013,4.0,4.0,2,0.0,1.0,66.0,0.0
-0.011414281718358146,-0.011414281718358146,6.0,6.0,1,0.0,1.0,61.0,0.0
-0.00288704059213499,-0.00288704059213499,5.0,3.0,4,0.0,0.0,86.0,0.0
-0.0035086293251219867,-0.0035086293251219867,4.0,5.0,4,0.0,0.0,17.0,0.0
-0.005413081573958301,-0.005413081573958301,4.0,5.0,7,10.0,1.0,17.0,0.0
-0.0007511660765558247,-0.0007511660765558247,4.0,2.5,9,2.0,0.0,28.0,0.0
-0.020665912791100763,-0.020665912791100763,5.0,8.0,6,5.0,1.0,38.0,0.0
-0.006421011611755677,-0.006421011611755677,6.0,8.0,22,9.0,0.0,11.0,0.0
-0.006639045813480347,-0.006639045813480347,4.0,6.0,11,4.0,1.0,10.0,0.0
-0.018624232875828088,-0.018624232875828088,6.0,6.0,18,0.0,1.0,64.0,0.0
-0.09916491944449093,-0.09916491944449093,3.0,4.0,4,0.0,1.0,9.0,0.0
-0.011328215586098407,-0.011328215586098407,11.0,15.0,2,0.0,1.0,8.0,0.0
-0.062068025714647736,-0.062068025714647736,6.0,8.0,1,0.0,1.0,82.0,0.0
-0.004098182331101192,-0.004098182331101192,5.0,7.0,21,0.0,0.0,14.0,0.0
-0.0033489288352622506,-0.0033489288352622506,7.0,10.0,54,0.0,1.0,89.0,0.0
-0.018328261009890434,-0.018328261009890434,11.0,11.0,1,0.0,1.0,89.0,0.0
-0.079614041211333,-0.079614041211333,6.0,11.0,18,0.0,1.0,15.0,0.0
-0.012580477810477596,-0.012580477810477596,3.0,4.0,3,0.0,1.0,61.0,0.0
-0.00947779374251404,-0.00947779374251404,6.0,7.0,18,0.0,1.0,16.0,0.0
-0.005776471910166084,-0.005776471910166084,6.0,6.0,4,0.0,1.0,43.0,0.0
-0.03265540316006149,-0.03265540316006149,8.0,11.0,26,0.0,1.0,13.0,0.0
-0.004557201703153128,-0.004557201703153128,3.0,3.5,8,0.0,0.0,57.0,0.0
-0.009764202704867279,-0.009764202704867279,4.0,4.5,11,4.0,1.0,21.0,0.0
-0.005503929158010247,-0.005503929158010247,4.0,5.5,11,8.0,1.0,18.0,0.0
-0.005312192941142719,-0.005312192941142719,7.0,7.5,11,4.0,1.0,16.0,0.0
-0.011658613904939956,-0.011658613904939956,5.0,5.5,16,3.0,1.0,15.0,0.0
-0.004056105555329765,-0.004056105555329765,5.0,6.5,22,3.0,0.0,8.0,0.0
-0.12151007810501503,-0.12151007810501503,6.0,9.0,4,0.0,1.0,10.0,0.0
-0.0005345663103688173,-0.0005345663103688173,5.0,4.0,21,0.0,0.0,80.0,0.0
-0.0008386666443532249,-0.0008386666443532249,2.0,6.0,21,0.0,1.0,32.0,0.0
-0.0008386666443532249,-0.0008386666443532249,5.0,3.0,21,0.0,0.0,87.0,0.0
-0.008576011934503674,-0.008576011934503674,6.0,6.0,1,0.0,1.0,90.0,0.0
-0.012525969260046428,-0.012525969260046428,6.0,5.0,18,0.0,1.0,69.0,0.0
-0.008458388220415365,-0.008458388220415365,6.0,5.0,18,0.0,1.0,92.0,0.0
-0.008728062101495878,-0.008728062101495878,3.0,4.0,18,0.0,1.0,28.0,0.0
-0.010342280226545186,-0.010342280226545186,7.0,9.0,18,0.0,1.0,10.0,0.0
-0.003967648697173923,-0.003967648697173923,3.0,1.0,4,0.0,0.0,90.0,0.0
-0.010851504842415302,-0.010851504842415302,4.0,4.0,4,0.0,1.0,56.0,0.0
-0.02040245479735012,-0.02040245479735012,5.0,6.0,29,0.0,1.0,12.0,0.0
-0.007769859162337461,-0.007769859162337461,4.0,5.0,15,0.0,1.0,55.0,0.0
-0.016178998429293087,-0.016178998429293087,3.0,3.0,15,0.0,1.0,19.0,0.0
-0.00032179170561557604,-0.00032179170561557604,3.0,3.5,9,2.0,0.0,29.0,0.0
-0.00297454115993239,-0.00297454115993239,4.0,5.0,7,1.0,0.0,11.0,0.0
